Pair,Date,Open,High,Low,Close
GBPUSD,5/31/2017 13:00,1.28204,1.28559,1.28152,1.28358
GBPUSD,5/31/2017 14:00,1.28359,1.28442,1.28317,1.2841
GBPUSD,5/31/2017 15:00,1.28412,1.28507,1.28382,1.28438
GBPUSD,5/31/2017 16:00,1.28439,1.28803,1.28406,1.28645
GBPUSD,5/31/2017 17:00,1.28645,1.29127,1.28546,1.29104
GBPUSD,5/31/2017 18:00,1.29104,1.29204,1.28957,1.29032
GBPUSD,5/31/2017 19:00,1.29031,1.29065,1.28845,1.28891
GBPUSD,5/31/2017 20:00,1.28893,1.28973,1.28836,1.28905
GBPUSD,5/31/2017 21:00,1.28905,1.2896,1.28767,1.28929
GBPUSD,5/31/2017 22:00,1.28929,1.28932,1.28776,1.28839
GBPUSD,5/31/2017 23:00,1.28842,1.28926,1.28815,1.28878
GBPUSD,6/1/2017 0:00,1.28878,1.28913,1.28709,1.28733
GBPUSD,6/1/2017 1:00,1.28735,1.28772,1.28673,1.28696
GBPUSD,6/1/2017 2:00,1.28697,1.28781,1.28697,1.28751
GBPUSD,6/1/2017 3:00,1.2875,1.28765,1.28697,1.28739
GBPUSD,6/1/2017 4:00,1.28739,1.28888,1.28728,1.28801
GBPUSD,6/1/2017 5:00,1.28801,1.28884,1.28747,1.28759
GBPUSD,6/1/2017 6:00,1.28753,1.28816,1.28713,1.28781
GBPUSD,6/1/2017 7:00,1.28781,1.28784,1.28663,1.28681
GBPUSD,6/1/2017 8:00,1.28679,1.28733,1.28568,1.28618
GBPUSD,6/1/2017 9:00,1.28618,1.28635,1.28399,1.28562
GBPUSD,6/1/2017 10:00,1.2856,1.28768,1.28485,1.28731
GBPUSD,6/1/2017 11:00,1.28731,1.28892,1.2866,1.2872
GBPUSD,6/1/2017 12:00,1.28721,1.2879,1.28294,1.28418
GBPUSD,6/1/2017 13:00,1.28418,1.28539,1.28316,1.28512
GBPUSD,6/1/2017 14:00,1.28512,1.28641,1.28474,1.28561
GBPUSD,6/1/2017 15:00,1.28567,1.28682,1.28355,1.28653
GBPUSD,6/1/2017 16:00,1.28653,1.28982,1.28651,1.28875
GBPUSD,6/1/2017 17:00,1.28881,1.29092,1.28819,1.29019
GBPUSD,6/1/2017 18:00,1.29019,1.29152,1.28913,1.28914
GBPUSD,6/1/2017 19:00,1.28917,1.28939,1.28799,1.28844
GBPUSD,6/1/2017 20:00,1.28843,1.28894,1.28821,1.28822
GBPUSD,6/1/2017 21:00,1.28822,1.2884,1.28744,1.28771
GBPUSD,6/1/2017 22:00,1.28773,1.28857,1.28753,1.28843
GBPUSD,6/1/2017 23:00,1.28843,1.28846,1.28777,1.28789
GBPUSD,6/2/2017 0:00,1.28789,1.28867,1.28772,1.2884
GBPUSD,6/2/2017 1:00,1.28841,1.2886,1.28803,1.28846
GBPUSD,6/2/2017 2:00,1.28845,1.28896,1.2882,1.28855
GBPUSD,6/2/2017 3:00,1.28864,1.28951,1.28853,1.28889
GBPUSD,6/2/2017 4:00,1.2889,1.28918,1.28851,1.28876
GBPUSD,6/2/2017 5:00,1.28876,1.28877,1.28708,1.28758
GBPUSD,6/2/2017 6:00,1.28764,1.28808,1.28751,1.28765
GBPUSD,6/2/2017 7:00,1.2877,1.28789,1.28705,1.28755
GBPUSD,6/2/2017 8:00,1.28754,1.28782,1.28709,1.28757
GBPUSD,6/2/2017 9:00,1.28764,1.28798,1.28586,1.28597
GBPUSD,6/2/2017 10:00,1.28595,1.28682,1.28553,1.28619
GBPUSD,6/2/2017 11:00,1.28619,1.28761,1.28559,1.28559
GBPUSD,6/2/2017 12:00,1.28559,1.28697,1.28453,1.28679
GBPUSD,6/2/2017 13:00,1.28679,1.28783,1.28484,1.28561
GBPUSD,6/2/2017 14:00,1.28565,1.28577,1.28477,1.28502
GBPUSD,6/2/2017 15:00,1.28502,1.29029,1.28455,1.28845
GBPUSD,6/2/2017 16:00,1.28847,1.28854,1.28537,1.28649
GBPUSD,6/2/2017 17:00,1.2865,1.2885,1.28619,1.28806
GBPUSD,6/2/2017 18:00,1.28808,1.29031,1.2872,1.28833
GBPUSD,6/2/2017 19:00,1.28833,1.28856,1.28743,1.28837
GBPUSD,6/2/2017 20:00,1.28837,1.28869,1.28776,1.28807
GBPUSD,6/2/2017 21:00,1.28807,1.28835,1.28768,1.28787
GBPUSD,6/2/2017 22:00,1.28786,1.28873,1.28774,1.28796
GBPUSD,6/2/2017 23:00,1.28793,1.28899,1.28775,1.28813
GBPUSD,6/5/2017 0:00,1.28551,1.2872,1.28551,1.28661
GBPUSD,6/5/2017 1:00,1.28662,1.28764,1.28612,1.28705
GBPUSD,6/5/2017 2:00,1.287,1.28733,1.28653,1.28671
GBPUSD,6/5/2017 3:00,1.28668,1.28722,1.28609,1.28652
GBPUSD,6/5/2017 4:00,1.28655,1.28713,1.28629,1.28647
GBPUSD,6/5/2017 5:00,1.28646,1.28709,1.28602,1.28658
GBPUSD,6/5/2017 6:00,1.28656,1.28679,1.2859,1.28655
GBPUSD,6/5/2017 7:00,1.28655,1.28694,1.28636,1.28691
GBPUSD,6/5/2017 8:00,1.28691,1.28739,1.28634,1.2873
GBPUSD,6/5/2017 9:00,1.28728,1.28788,1.28618,1.2868
GBPUSD,6/5/2017 10:00,1.28681,1.28828,1.28638,1.28801
GBPUSD,6/5/2017 11:00,1.28802,1.28909,1.28615,1.28903
GBPUSD,6/5/2017 12:00,1.28899,1.29137,1.28826,1.29066
GBPUSD,6/5/2017 13:00,1.29066,1.29125,1.28986,1.29038
GBPUSD,6/5/2017 14:00,1.29039,1.29144,1.29,1.29118
GBPUSD,6/5/2017 15:00,1.29117,1.29151,1.28931,1.28962
GBPUSD,6/5/2017 16:00,1.28967,1.29405,1.28939,1.29328
GBPUSD,6/5/2017 17:00,1.29326,1.2937,1.29167,1.29288
GBPUSD,6/5/2017 18:00,1.29295,1.29309,1.29155,1.29155
GBPUSD,6/5/2017 19:00,1.29156,1.29272,1.29119,1.29238
GBPUSD,6/5/2017 20:00,1.29238,1.29267,1.29145,1.29153
GBPUSD,6/5/2017 21:00,1.29154,1.29172,1.29057,1.29061
GBPUSD,6/5/2017 22:00,1.29062,1.29116,1.2906,1.29082
GBPUSD,6/5/2017 23:00,1.29081,1.29109,1.29006,1.2903
GBPUSD,6/6/2017 0:00,1.29019,1.29089,1.28926,1.29004
GBPUSD,6/6/2017 1:00,1.29002,1.29082,1.28988,1.2905
GBPUSD,6/6/2017 2:00,1.29051,1.29083,1.29029,1.2905
GBPUSD,6/6/2017 3:00,1.29052,1.29142,1.29039,1.29141
GBPUSD,6/6/2017 4:00,1.29142,1.29261,1.29119,1.29206
GBPUSD,6/6/2017 5:00,1.29206,1.29241,1.29097,1.29181
GBPUSD,6/6/2017 6:00,1.29181,1.29307,1.29167,1.29288
GBPUSD,6/6/2017 7:00,1.29291,1.29298,1.29254,1.29271
GBPUSD,6/6/2017 8:00,1.29272,1.2929,1.2918,1.29285
GBPUSD,6/6/2017 9:00,1.29285,1.29491,1.29166,1.29261
GBPUSD,6/6/2017 10:00,1.2926,1.29397,1.29052,1.29249
GBPUSD,6/6/2017 11:00,1.2925,1.29315,1.29155,1.29228
GBPUSD,6/6/2017 12:00,1.29227,1.29244,1.29093,1.29133
GBPUSD,6/6/2017 13:00,1.2912,1.29175,1.28975,1.29081
GBPUSD,6/6/2017 14:00,1.29079,1.29142,1.28977,1.29038
GBPUSD,6/6/2017 15:00,1.29039,1.29142,1.28714,1.28878
GBPUSD,6/6/2017 16:00,1.28881,1.29025,1.28832,1.28904
GBPUSD,6/6/2017 17:00,1.28904,1.29009,1.2877,1.28943
GBPUSD,6/6/2017 18:00,1.28943,1.29017,1.28838,1.28992
GBPUSD,6/6/2017 19:00,1.28994,1.29003,1.2882,1.28835
GBPUSD,6/6/2017 20:00,1.28834,1.28935,1.28789,1.28883
GBPUSD,6/6/2017 21:00,1.28881,1.28936,1.28831,1.28883
GBPUSD,6/6/2017 22:00,1.28883,1.29085,1.28881,1.29073
GBPUSD,6/6/2017 23:00,1.29079,1.29128,1.29019,1.29115
GBPUSD,6/7/2017 0:00,1.29054,1.29115,1.28975,1.29062
GBPUSD,6/7/2017 1:00,1.29062,1.29135,1.29037,1.29064
GBPUSD,6/7/2017 2:00,1.29066,1.2908,1.29025,1.29053
GBPUSD,6/7/2017 3:00,1.29054,1.29103,1.29017,1.29017
GBPUSD,6/7/2017 4:00,1.29016,1.29065,1.28995,1.29015
GBPUSD,6/7/2017 5:00,1.29015,1.29027,1.28954,1.28988
GBPUSD,6/7/2017 6:00,1.28988,1.29008,1.28954,1.28996
GBPUSD,6/7/2017 7:00,1.28995,1.29008,1.28961,1.28977
GBPUSD,6/7/2017 8:00,1.28977,1.29118,1.28976,1.29115
GBPUSD,6/7/2017 9:00,1.29115,1.29193,1.29045,1.29066
GBPUSD,6/7/2017 10:00,1.29068,1.29113,1.2887,1.28939
GBPUSD,6/7/2017 11:00,1.28939,1.29053,1.2887,1.29024
GBPUSD,6/7/2017 12:00,1.29022,1.29215,1.2902,1.29175
GBPUSD,6/7/2017 13:00,1.29177,1.29212,1.28933,1.29004
GBPUSD,6/7/2017 14:00,1.29004,1.29148,1.28975,1.29073
GBPUSD,6/7/2017 15:00,1.29071,1.29235,1.29028,1.2923
GBPUSD,6/7/2017 16:00,1.29229,1.29466,1.29219,1.29449
GBPUSD,6/7/2017 17:00,1.2945,1.29674,1.29438,1.29577
GBPUSD,6/7/2017 18:00,1.29585,1.29639,1.29354,1.29403
GBPUSD,6/7/2017 19:00,1.29402,1.29415,1.29088,1.29262
GBPUSD,6/7/2017 20:00,1.29257,1.29633,1.29253,1.29565
GBPUSD,6/7/2017 21:00,1.29563,1.2957,1.29423,1.29516
GBPUSD,6/7/2017 22:00,1.29512,1.29651,1.29472,1.29637
GBPUSD,6/7/2017 23:00,1.29637,1.29642,1.29555,1.29601
GBPUSD,6/8/2017 0:00,1.29601,1.29666,1.29551,1.29586
GBPUSD,6/8/2017 1:00,1.29584,1.29643,1.29545,1.29549
GBPUSD,6/8/2017 2:00,1.29548,1.29629,1.29543,1.29628
GBPUSD,6/8/2017 3:00,1.29629,1.29661,1.29554,1.29603
GBPUSD,6/8/2017 4:00,1.296,1.29629,1.29565,1.29613
GBPUSD,6/8/2017 5:00,1.29613,1.29621,1.29549,1.29575
GBPUSD,6/8/2017 6:00,1.29574,1.29581,1.29532,1.29549
GBPUSD,6/8/2017 7:00,1.29551,1.29555,1.29517,1.2952
GBPUSD,6/8/2017 8:00,1.2952,1.29593,1.29492,1.29576
GBPUSD,6/8/2017 9:00,1.29573,1.29733,1.29565,1.29733
GBPUSD,6/8/2017 10:00,1.29732,1.29761,1.29648,1.29701
GBPUSD,6/8/2017 11:00,1.29702,1.2977,1.29561,1.29606
GBPUSD,6/8/2017 12:00,1.29606,1.29647,1.29358,1.29425
GBPUSD,6/8/2017 13:00,1.29426,1.29464,1.29335,1.29415
GBPUSD,6/8/2017 14:00,1.29414,1.29473,1.29327,1.29449
GBPUSD,6/8/2017 15:00,1.29449,1.29469,1.29147,1.29229
GBPUSD,6/8/2017 16:00,1.29224,1.29273,1.29075,1.29177
GBPUSD,6/8/2017 17:00,1.29176,1.29535,1.29076,1.29457
GBPUSD,6/8/2017 18:00,1.29462,1.29496,1.29343,1.29364
GBPUSD,6/8/2017 19:00,1.29365,1.29397,1.29162,1.29368
GBPUSD,6/8/2017 20:00,1.29368,1.29369,1.29234,1.29296
GBPUSD,6/8/2017 21:00,1.29295,1.29447,1.29263,1.2943
GBPUSD,6/8/2017 22:00,1.29421,1.29483,1.29362,1.29476
GBPUSD,6/8/2017 23:00,1.29477,1.29588,1.29404,1.29495
GBPUSD,6/9/2017 0:00,1.2766,1.2797,1.27042,1.27424
GBPUSD,6/9/2017 1:00,1.27422,1.28272,1.27244,1.28007
GBPUSD,6/9/2017 2:00,1.28006,1.28014,1.27156,1.27231
GBPUSD,6/9/2017 3:00,1.27233,1.27614,1.26927,1.27357
GBPUSD,6/9/2017 4:00,1.27356,1.2802,1.27294,1.279
GBPUSD,6/9/2017 5:00,1.279,1.27905,1.27291,1.27477
GBPUSD,6/9/2017 6:00,1.27476,1.27812,1.27368,1.27493
GBPUSD,6/9/2017 7:00,1.27493,1.2782,1.27482,1.27616
GBPUSD,6/9/2017 8:00,1.27617,1.27627,1.26849,1.27
GBPUSD,6/9/2017 9:00,1.26992,1.27262,1.26348,1.26645
GBPUSD,6/9/2017 10:00,1.26646,1.27212,1.26635,1.27059
GBPUSD,6/9/2017 11:00,1.27058,1.27494,1.26856,1.2718
GBPUSD,6/9/2017 12:00,1.27182,1.27379,1.27058,1.27352
GBPUSD,6/9/2017 13:00,1.27352,1.27709,1.27306,1.27551
GBPUSD,6/9/2017 14:00,1.27552,1.27791,1.2739,1.27438
GBPUSD,6/9/2017 15:00,1.27437,1.27548,1.27218,1.27228
GBPUSD,6/9/2017 16:00,1.27233,1.27417,1.27177,1.27285
GBPUSD,6/9/2017 17:00,1.27283,1.27448,1.27258,1.27405
GBPUSD,6/9/2017 18:00,1.27405,1.27485,1.27288,1.27351
GBPUSD,6/9/2017 19:00,1.27353,1.27429,1.27217,1.27393
GBPUSD,6/9/2017 20:00,1.27392,1.27403,1.27209,1.2721
GBPUSD,6/9/2017 21:00,1.27211,1.27297,1.27059,1.27269
GBPUSD,6/9/2017 22:00,1.27271,1.27316,1.27201,1.27312
GBPUSD,6/9/2017 23:00,1.27311,1.27457,1.2713,1.2713
GBPUSD,6/12/2017 0:00,1.27091,1.27466,1.27091,1.273
GBPUSD,6/12/2017 1:00,1.27327,1.27432,1.27302,1.27399
GBPUSD,6/12/2017 2:00,1.27393,1.27446,1.2728,1.27425
GBPUSD,6/12/2017 3:00,1.27426,1.27477,1.27354,1.27431
GBPUSD,6/12/2017 4:00,1.27432,1.27454,1.27364,1.27426
GBPUSD,6/12/2017 5:00,1.27426,1.2769,1.27416,1.27625
GBPUSD,6/12/2017 6:00,1.27625,1.27626,1.27543,1.27586
GBPUSD,6/12/2017 7:00,1.27586,1.27603,1.27486,1.27526
GBPUSD,6/12/2017 8:00,1.27525,1.27687,1.27506,1.27654
GBPUSD,6/12/2017 9:00,1.27652,1.27685,1.27393,1.27439
GBPUSD,6/12/2017 10:00,1.27436,1.27474,1.27332,1.27352
GBPUSD,6/12/2017 11:00,1.27348,1.27417,1.27245,1.273
GBPUSD,6/12/2017 12:00,1.27303,1.27322,1.26909,1.26975
GBPUSD,6/12/2017 13:00,1.26972,1.27065,1.26806,1.26892
GBPUSD,6/12/2017 14:00,1.26893,1.27036,1.2681,1.26811
GBPUSD,6/12/2017 15:00,1.26812,1.26823,1.26583,1.2674
GBPUSD,6/12/2017 16:00,1.26742,1.26835,1.26554,1.26614
GBPUSD,6/12/2017 17:00,1.26613,1.26831,1.26495,1.26721
GBPUSD,6/12/2017 18:00,1.2672,1.26793,1.26448,1.26562
GBPUSD,6/12/2017 19:00,1.26564,1.26574,1.26432,1.26501
GBPUSD,6/12/2017 20:00,1.265,1.26525,1.2638,1.26411
GBPUSD,6/12/2017 21:00,1.26411,1.26586,1.26394,1.2656
GBPUSD,6/12/2017 22:00,1.2656,1.26596,1.26528,1.26575
GBPUSD,6/12/2017 23:00,1.26577,1.2663,1.26533,1.26575
GBPUSD,6/13/2017 0:00,1.26533,1.26787,1.26533,1.26751
GBPUSD,6/13/2017 1:00,1.26754,1.26754,1.26649,1.26664
GBPUSD,6/13/2017 2:00,1.26662,1.26698,1.26622,1.26686
GBPUSD,6/13/2017 3:00,1.26686,1.26718,1.26631,1.26631
GBPUSD,6/13/2017 4:00,1.26632,1.26647,1.26434,1.26523
GBPUSD,6/13/2017 5:00,1.26523,1.26608,1.26482,1.26527
GBPUSD,6/13/2017 6:00,1.26532,1.26544,1.26439,1.26503
GBPUSD,6/13/2017 7:00,1.26503,1.26579,1.26501,1.26547
GBPUSD,6/13/2017 8:00,1.26545,1.26653,1.26413,1.2664
GBPUSD,6/13/2017 9:00,1.26643,1.26859,1.26596,1.26717
GBPUSD,6/13/2017 10:00,1.26722,1.26935,1.26722,1.26857
GBPUSD,6/13/2017 11:00,1.26856,1.27171,1.26824,1.26987
GBPUSD,6/13/2017 12:00,1.26986,1.27163,1.26971,1.27074
GBPUSD,6/13/2017 13:00,1.27073,1.27313,1.27045,1.27284
GBPUSD,6/13/2017 14:00,1.27282,1.27355,1.27234,1.2731
GBPUSD,6/13/2017 15:00,1.2731,1.27372,1.27147,1.27212
GBPUSD,6/13/2017 16:00,1.27211,1.27278,1.27092,1.27226
GBPUSD,6/13/2017 17:00,1.27226,1.27348,1.27221,1.27298
GBPUSD,6/13/2017 18:00,1.27301,1.27478,1.27257,1.27376
GBPUSD,6/13/2017 19:00,1.27374,1.27551,1.27364,1.27435
GBPUSD,6/13/2017 20:00,1.27435,1.27529,1.27418,1.27435
GBPUSD,6/13/2017 21:00,1.27436,1.27563,1.27433,1.27516
GBPUSD,6/13/2017 22:00,1.27517,1.27545,1.27503,1.27537
GBPUSD,6/13/2017 23:00,1.27537,1.27551,1.27501,1.27519
GBPUSD,6/14/2017 0:00,1.27473,1.27558,1.27456,1.275
GBPUSD,6/14/2017 1:00,1.27502,1.27542,1.27466,1.27477
GBPUSD,6/14/2017 2:00,1.27477,1.27532,1.27467,1.27476
GBPUSD,6/14/2017 3:00,1.27476,1.27522,1.27419,1.27476
GBPUSD,6/14/2017 4:00,1.27477,1.2752,1.27444,1.27501
GBPUSD,6/14/2017 5:00,1.27501,1.27513,1.27451,1.27485
GBPUSD,6/14/2017 6:00,1.27485,1.27492,1.27435,1.2746
GBPUSD,6/14/2017 7:00,1.27458,1.27481,1.27435,1.27461
GBPUSD,6/14/2017 8:00,1.27464,1.27489,1.27377,1.2746
GBPUSD,6/14/2017 9:00,1.27458,1.27939,1.27439,1.27865
GBPUSD,6/14/2017 10:00,1.27866,1.27962,1.27786,1.27814
GBPUSD,6/14/2017 11:00,1.27814,1.27815,1.27316,1.27409
GBPUSD,6/14/2017 12:00,1.27412,1.2746,1.27248,1.27418
GBPUSD,6/14/2017 13:00,1.27418,1.27419,1.27229,1.27278
GBPUSD,6/14/2017 14:00,1.27279,1.27408,1.27271,1.27288
GBPUSD,6/14/2017 15:00,1.27288,1.27904,1.27277,1.27881
GBPUSD,6/14/2017 16:00,1.27881,1.28129,1.27735,1.27779
GBPUSD,6/14/2017 17:00,1.27778,1.27999,1.27616,1.27884
GBPUSD,6/14/2017 18:00,1.27882,1.28102,1.27805,1.28056
GBPUSD,6/14/2017 19:00,1.28056,1.28173,1.27928,1.27942
GBPUSD,6/14/2017 20:00,1.2794,1.2803,1.27922,1.28005
GBPUSD,6/14/2017 21:00,1.27935,1.2814,1.27427,1.27437
GBPUSD,6/14/2017 22:00,1.27438,1.27534,1.27292,1.27468
GBPUSD,6/14/2017 23:00,1.27468,1.27577,1.27444,1.27501
GBPUSD,6/15/2017 0:00,1.27525,1.27559,1.27434,1.2746
GBPUSD,6/15/2017 1:00,1.27461,1.27598,1.27449,1.2755
GBPUSD,6/15/2017 2:00,1.27551,1.27602,1.27499,1.27532
GBPUSD,6/15/2017 3:00,1.27532,1.27559,1.27427,1.27519
GBPUSD,6/15/2017 4:00,1.27519,1.27577,1.2746,1.27501
GBPUSD,6/15/2017 5:00,1.27501,1.27518,1.27435,1.27454
GBPUSD,6/15/2017 6:00,1.27454,1.27486,1.27396,1.27465
GBPUSD,6/15/2017 7:00,1.27465,1.27498,1.27445,1.2746
GBPUSD,6/15/2017 8:00,1.2746,1.27489,1.27436,1.27441
GBPUSD,6/15/2017 9:00,1.27441,1.27498,1.273,1.27362
GBPUSD,6/15/2017 10:00,1.2736,1.27394,1.27227,1.27271
GBPUSD,6/15/2017 11:00,1.27271,1.27295,1.27016,1.27049
GBPUSD,6/15/2017 12:00,1.27049,1.2707,1.26899,1.27022
GBPUSD,6/15/2017 13:00,1.27022,1.27142,1.26927,1.26934
GBPUSD,6/15/2017 14:00,1.26934,1.2795,1.2692,1.27659
GBPUSD,6/15/2017 15:00,1.27666,1.27749,1.27229,1.27387
GBPUSD,6/15/2017 16:00,1.27387,1.27544,1.27328,1.27477
GBPUSD,6/15/2017 17:00,1.27478,1.27722,1.27366,1.27596
GBPUSD,6/15/2017 18:00,1.27592,1.27712,1.27539,1.27659
GBPUSD,6/15/2017 19:00,1.2766,1.27663,1.27449,1.27569
GBPUSD,6/15/2017 20:00,1.2757,1.27634,1.27497,1.27497
GBPUSD,6/15/2017 21:00,1.27498,1.27624,1.27496,1.27615
GBPUSD,6/15/2017 22:00,1.2762,1.27648,1.27544,1.27551
GBPUSD,6/15/2017 23:00,1.27546,1.27646,1.27539,1.27545
GBPUSD,6/16/2017 0:00,1.27496,1.27565,1.27493,1.27526
GBPUSD,6/16/2017 1:00,1.27526,1.27544,1.27501,1.27523
GBPUSD,6/16/2017 2:00,1.27522,1.27597,1.27522,1.27596
GBPUSD,6/16/2017 3:00,1.27595,1.27746,1.27577,1.27727
GBPUSD,6/16/2017 4:00,1.27726,1.27786,1.2769,1.27768
GBPUSD,6/16/2017 5:00,1.27768,1.27853,1.27726,1.27776
GBPUSD,6/16/2017 6:00,1.27777,1.27799,1.27702,1.27705
GBPUSD,6/16/2017 7:00,1.27704,1.27705,1.27593,1.27693
GBPUSD,6/16/2017 8:00,1.27693,1.2774,1.27646,1.27675
GBPUSD,6/16/2017 9:00,1.27677,1.27814,1.27653,1.27683
GBPUSD,6/16/2017 10:00,1.27685,1.27837,1.27581,1.27708
GBPUSD,6/16/2017 11:00,1.27708,1.27757,1.27589,1.27666
GBPUSD,6/16/2017 12:00,1.27668,1.27774,1.27626,1.27628
GBPUSD,6/16/2017 13:00,1.27627,1.27759,1.27622,1.27748
GBPUSD,6/16/2017 14:00,1.27752,1.27797,1.27595,1.27613
GBPUSD,6/16/2017 15:00,1.27614,1.27959,1.27614,1.27764
GBPUSD,6/16/2017 16:00,1.27766,1.27799,1.27608,1.27731
GBPUSD,6/16/2017 17:00,1.2773,1.28052,1.27695,1.27996
GBPUSD,6/16/2017 18:00,1.27996,1.28033,1.27737,1.27764
GBPUSD,6/16/2017 19:00,1.27762,1.27858,1.27747,1.27839
GBPUSD,6/16/2017 20:00,1.27838,1.27987,1.27806,1.27876
GBPUSD,6/16/2017 21:00,1.27877,1.2788,1.27785,1.27787
GBPUSD,6/16/2017 22:00,1.27788,1.27893,1.27786,1.27827
GBPUSD,6/16/2017 23:00,1.27829,1.27842,1.27726,1.27768
GBPUSD,6/19/2017 0:00,1.277,1.27776,1.27573,1.2762
GBPUSD,6/19/2017 1:00,1.2762,1.27739,1.27594,1.27737
GBPUSD,6/19/2017 2:00,1.27738,1.27791,1.27673,1.27737
GBPUSD,6/19/2017 3:00,1.27738,1.27815,1.27673,1.27692
GBPUSD,6/19/2017 4:00,1.27692,1.27761,1.2766,1.2769
GBPUSD,6/19/2017 5:00,1.2769,1.27696,1.27631,1.27681
GBPUSD,6/19/2017 6:00,1.27681,1.27762,1.27681,1.2776
GBPUSD,6/19/2017 7:00,1.27759,1.27809,1.27713,1.27717
GBPUSD,6/19/2017 8:00,1.27719,1.2777,1.27684,1.2769
GBPUSD,6/19/2017 9:00,1.27689,1.27841,1.27658,1.27785
GBPUSD,6/19/2017 10:00,1.27785,1.28042,1.2774,1.2791
GBPUSD,6/19/2017 11:00,1.2791,1.28079,1.27891,1.28037
GBPUSD,6/19/2017 12:00,1.28038,1.28141,1.2801,1.28045
GBPUSD,6/19/2017 13:00,1.28042,1.28049,1.27861,1.27994
GBPUSD,6/19/2017 14:00,1.27995,1.28038,1.27876,1.27876
GBPUSD,6/19/2017 15:00,1.27873,1.27973,1.27628,1.27691
GBPUSD,6/19/2017 16:00,1.27691,1.27719,1.27537,1.27577
GBPUSD,6/19/2017 17:00,1.27578,1.27703,1.27473,1.27565
GBPUSD,6/19/2017 18:00,1.27572,1.27601,1.2723,1.27411
GBPUSD,6/19/2017 19:00,1.2741,1.2748,1.27337,1.27437
GBPUSD,6/19/2017 20:00,1.27437,1.27439,1.27295,1.27296
GBPUSD,6/19/2017 21:00,1.27295,1.27379,1.2728,1.27299
GBPUSD,6/19/2017 22:00,1.27294,1.27341,1.27269,1.27318
GBPUSD,6/19/2017 23:00,1.27318,1.27377,1.27317,1.27364
GBPUSD,6/20/2017 0:00,1.27364,1.27376,1.27314,1.27366
GBPUSD,6/20/2017 1:00,1.27364,1.27383,1.27349,1.27376
GBPUSD,6/20/2017 2:00,1.27379,1.27379,1.27266,1.27301
GBPUSD,6/20/2017 3:00,1.27301,1.2732,1.27232,1.27281
GBPUSD,6/20/2017 4:00,1.27279,1.27354,1.27274,1.27344
GBPUSD,6/20/2017 5:00,1.27343,1.27373,1.27322,1.27348
GBPUSD,6/20/2017 6:00,1.27348,1.27385,1.27284,1.27362
GBPUSD,6/20/2017 7:00,1.27361,1.27408,1.27324,1.27367
GBPUSD,6/20/2017 8:00,1.27368,1.27475,1.2736,1.27369
GBPUSD,6/20/2017 9:00,1.2737,1.2751,1.27365,1.2741
GBPUSD,6/20/2017 10:00,1.27413,1.27577,1.26673,1.26774
GBPUSD,6/20/2017 11:00,1.26773,1.26966,1.26716,1.26915
GBPUSD,6/20/2017 12:00,1.26915,1.27011,1.26853,1.26985
GBPUSD,6/20/2017 13:00,1.26985,1.27003,1.26605,1.26687
GBPUSD,6/20/2017 14:00,1.26688,1.26711,1.26613,1.2671
GBPUSD,6/20/2017 15:00,1.26708,1.26766,1.26493,1.26507
GBPUSD,6/20/2017 16:00,1.26511,1.26556,1.26106,1.26171
GBPUSD,6/20/2017 17:00,1.26172,1.2638,1.26128,1.26165
GBPUSD,6/20/2017 18:00,1.26168,1.26276,1.26025,1.26247
GBPUSD,6/20/2017 19:00,1.26248,1.26274,1.26149,1.26237
GBPUSD,6/20/2017 20:00,1.26238,1.26272,1.26137,1.262
GBPUSD,6/20/2017 21:00,1.26199,1.26304,1.26185,1.26282
GBPUSD,6/20/2017 22:00,1.26281,1.26341,1.26258,1.26297
GBPUSD,6/20/2017 23:00,1.263,1.26363,1.26238,1.26255
GBPUSD,6/21/2017 0:00,1.26255,1.2633,1.26223,1.26243
GBPUSD,6/21/2017 1:00,1.26242,1.26279,1.26205,1.26259
GBPUSD,6/21/2017 2:00,1.26261,1.26342,1.26252,1.26315
GBPUSD,6/21/2017 3:00,1.26315,1.26316,1.26205,1.2621
GBPUSD,6/21/2017 4:00,1.2621,1.26284,1.2621,1.26278
GBPUSD,6/21/2017 5:00,1.26278,1.26323,1.26261,1.26271
GBPUSD,6/21/2017 6:00,1.26271,1.26336,1.26268,1.26319
GBPUSD,6/21/2017 7:00,1.26318,1.26347,1.26292,1.26302
GBPUSD,6/21/2017 8:00,1.26306,1.26341,1.26218,1.2624
GBPUSD,6/21/2017 9:00,1.26239,1.26289,1.26065,1.26089
GBPUSD,6/21/2017 10:00,1.2609,1.26123,1.25894,1.25939
GBPUSD,6/21/2017 11:00,1.25938,1.26077,1.25885,1.26073
GBPUSD,6/21/2017 12:00,1.26074,1.26245,1.26022,1.26197
GBPUSD,6/21/2017 13:00,1.26196,1.26536,1.26171,1.26462
GBPUSD,6/21/2017 14:00,1.26462,1.27084,1.26459,1.26924
GBPUSD,6/21/2017 15:00,1.26923,1.27095,1.26905,1.27001
GBPUSD,6/21/2017 16:00,1.27,1.27025,1.26693,1.26755
GBPUSD,6/21/2017 17:00,1.26754,1.26774,1.26503,1.26644
GBPUSD,6/21/2017 18:00,1.26645,1.26687,1.26572,1.26651
GBPUSD,6/21/2017 19:00,1.26649,1.26669,1.26497,1.26579
GBPUSD,6/21/2017 20:00,1.26579,1.2668,1.26401,1.26549
